moeCode,schoolName,website,admissionWebsite,sourceTitle,sourceUrl,sourceDate,confidence,notes
4151011116,成都工业学院,https://www.cdtu.edu.cn/,,学校官网,https://www.cdtu.edu.cn/,2024,medium,
4133010352,丽水学院,https://www.lsu.edu.cn/,,学校官网,https://www.lsu.edu.cn/,2024,medium,
4141010918,黄淮学院,https://www.huanghuai.edu.cn/,,学校官网,https://www.huanghuai.edu.cn/,2024,medium,
4141010480,许昌学院,https://www.xcu.edu.cn/,,学校官网,https://www.xcu.edu.cn/,2024,medium,
4113011629,北华航天工业学院,https://www.nciae.edu.cn/,,学校官网,https://www.nciae.edu.cn/,2024,medium,
4142014099,湖北第二师范学院,https://www.hue.edu.cn/,,学校官网,https://www.hue.edu.cn/,2024,medium,
4143012034,湖南第一师范学院,https://www.hnfnu.edu.cn/,,学校官网,https://www.hnfnu.edu.cn/,2024,medium,
4143010549,湖南文理学院,https://www.huas.edu.cn/,,学校官网,https://www.huas.edu.cn/,2024,medium,
4141010478,周口师范学院,https://www.zknu.edu.cn/,,学校官网,https://www.zknu.edu.cn/,2024,medium,
4151014389,成都师范学院,https://www.cdnu.edu.cn/,,学校官网,https://www.cdnu.edu.cn/,2024,medium,
4150010643,重庆三峡学院,https://www.sanxiau.edu.cn/,,学校官网,https://www.sanxiau.edu.cn/,2024,medium,
4152010665,铜仁学院,http://www.gztrc.edu.cn/,,学校官网,http://www.gztrc.edu.cn/,2024,medium,
4152010664,遵义师范学院,http://www.zync.edu.cn/,,学校官网,http://www.zync.edu.cn/,2024,medium,
4136010416,上饶师范学院,http://www.sru.jx.cn/,,学校官网,http://www.sru.jx.cn/,2024,medium,
4141010483,商丘师范学院,https://www.sqnu.edu.cn/,,学校官网,https://www.sqnu.edu.cn/,2024,medium,
4136010417,宜春学院,https://www.jxycu.edu.cn/,,学校官网,https://www.jxycu.edu.cn/,2024,medium,
4133011481,浙江水利水电学院,https://www.zjweu.edu.cn/,,学校官网,https://www.zjweu.edu.cn/,2024,medium,
